id;tp;Tip;Varsta;Judet;Localitate;ID_polita;TipPolita;sex;ID_client
NULL;ASIGURAT;PJ;NULL;ILFOV;OTOPENI;23340848;RCA;;7f0c32102fde32a64963003bbb7190c7
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;14959917;RCA;;f23c218f5fa1cc716759c5a5073b487a
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;202994331;RCA;;a3fd5d30da779fbed987c20d36a8ec34
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;13246656;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;MARAMURES;BAIA MARE;25060682;RCA;;3c8b28af799fa8f57e45cb3ad25d7dc2
NULL;ASIGURAT;PJ;NULL;CLUJ;TURDA;5118437;RCA;;f565570214dee163881b5309a893d590
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 2;24111064;RCA;;aaeefc5e43fe1fb604f4bde495f8b76b
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;22167004;RCA;;3d4f59b11da5b5e868c531cd48aab544
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;15523291;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;19085211;RCA;;d3000b5ce6765334eac2e39a4e4fd3c1
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 4;18482768;RCA;;c544a5739850104b50aa40e5ea72fc5e
NULL;ASIGURAT;PJ;NULL;BIHOR;SANTION;13829302;RCA;;77e63a1effabe462daa7edfb73425d20
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;27658173;RCA;;77daeb464ed282f9aab82a99ecb292eb
NULL;ASIGURAT;PJ;NULL;ILFOV;OTOPENI;25554719;RCA;;7f0c32102fde32a64963003bbb7190c7
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;16354526;RCA;;1ab3afd29d7935969f957b45971e710a
NULL;ASIGURAT;PJ;NULL;ARAD;SINTEA MARE;10063257;RCA;;0320088bdb4901eada3fa6587acc84e4
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;22716493;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;16020874;RCA;;78d420e403fad8bca5c87805e77b51be
NULL;ASIGURAT;PJ;NULL;BISTRITA NASAUD;BISTRITA;14404597;RCA;;c5bba3af3babfea63443811bd3a6c43c
NULL;ASIGURAT;PJ;NULL;MEHEDINTI;DROBETA-TURNU SEVERIN;19924055;RCA;;4bd02349281e49196c3b3c7587041e40
NULL;ASIGURAT;PJ;NULL;ILFOV;CHIAJNA;202183610;RCA;;40247102eac5d57ea61a98d01143fe42
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;26215584;RCA;;35c6cd649a4462a97226296b44dc6b8d
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;17046903;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;7475740;RCA;;77390715d5dd65d732ea784cd38d5333
NULL;ASIGURAT;PJ;NULL;ILFOV;GRUIU;12854511;RCA;;63f100ccf4e3fdf99ca0038b015a2344
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;10914654;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;23432481;RCA;;a4e4a4c0029fda52c336d267a4e584ef
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;20903805;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;MARAMURES;BAIA MARE;17831892;RCA;;08b6f3bc7eb7b4582e1294afb44acf1b
NULL;ASIGURAT;PJ;NULL;ARGES;BASCOV;13323189;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 3;24210239;RCA;;a1dbc85de8246973ebcdcfd58760ae5d
NULL;ASIGURAT;PJ;NULL;NEAMT;LUTCA;9008119;RCA;;de336360874aeb96d3adc10a84099772
NULL;ASIGURAT;PJ;NULL;COVASNA;SFANTU GHEORGHE;22270684;RCA;;37b647fabba1cb14f3dcc5b27049ff00
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;15578127;RCA;;a3fd5d30da779fbed987c20d36a8ec34
NULL;ASIGURAT;PJ;NULL;CLUJ;GILAU;21564346;RCA;;03b747d9b5fb66af0a5b497940698101
NULL;ASIGURAT;PJ;NULL;SUCEAVA;IASLOVAT;19209422;RCA;;0f415935777da7e9313f2bf456bbe3ff
NULL;ASIGURAT;PJ;NULL;ARGES;BASCOV;18603181;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;ASIGURAT;PJ;NULL;ARGES;CATEASCA;13899495;RCA;;86d865dbc9bef59face51ad236cf49f7
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;201680610;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;6251202;RCA;;1a963aa23dcca1f035a4aba0d037f7ea
NULL;ASIGURAT;PJ;NULL;SIBIU;DUMBRAVENI;12072655;RCA;;dfc100278272eada06d4fa93ea79eb92
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ NAPOCA;22917342;RCA;;01a53a34824b20b505bd5b3973b95bc0
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;14503626;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;BACAU;BACAU;202324763;RCA;;3aa0e1a289f0b21fbb0078479e180499
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;26325347;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;ASIGURAT;PJ;NULL;SATU MARE;VIILE SATU MARE;12974222;RCA;;32ab6eeb5ae54d36142f7430aeda34ed
NULL;ASIGURAT;PJ;NULL;OLT;BALS;11020433;RCA;;75aada61385bba61a5c6c0a5b3026f63
NULL;ASIGURAT;PJ;NULL;PRAHOVA;PLOIESTI;7932545;RCA;;d4b3a178a89894a5fd0567f145be83bb
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;16160418;RCA;;a33e659d0fcda1f47a0a751e0627aefd
NULL;ASIGURAT;PJ;NULL;ILFOV;OTOPENI;14551594;RCA;;7f0c32102fde32a64963003bbb7190c7
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;20181322;RCA;;1ab3afd29d7935969f957b45971e710a
NULL;ASIGURAT;PJ;NULL;TIMIS;SECEANI;202352016;RCA;;f47f7deac5ba695dbad9b853f59436f7
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;26388782;RCA;;1d0c787b39e494aec6c46f0b5fa35f90
NULL;ASIGURAT;PJ;NULL;BIHOR;BEZNEA;13041817;RCA;;876fabd4d314598bf64e11d5115176d6
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;24581253;RCA;;8168f1fc5d5fa6390acf62f3303b788d
NULL;ASIGURAT;PJ;NULL;CARAS SEVERIN;RESITA;11094787;RCA;;f9cfa915ea6a0cac7cb41558a3deecd9
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;23597543;RCA;;8d67d22a2e2fa567c933701c97ba8acd
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;15253243;RCA;;d2265265d8177d6115ddefa176b10c46
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;13340897;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;ARGES;BRADU;27290899;RCA;;16891c0d597306c58dac1511189c4292
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;25186800;RCA;;6ade74d6c84727231faa40a01efc5ac7
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;5372629;RCA;;a8b4de55965dcf3a705c8f49fbefb610
NULL;ASIGURAT;PJ;NULL;ALBA;SEBES;9289512;RCA;;7d3046e6ead9f5b3cbe0616a488d1970
NULL;ASIGURAT;PJ;NULL;BIHOR;BORS;22334611;RCA;;eb427c32652fdd62ad968a736a41c964
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;15660712;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;CLUJ;GILAU;19327484;RCA;;87ea40f232395cdbce5732d6db407dcd
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;18638141;RCA;;1ab3afd29d7935969f957b45971e710a
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;14033800;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;ILFOV;CHIAJNA;201778186;RCA;;40247102eac5d57ea61a98d01143fe42
NULL;ASIGURAT;PJ;NULL;BRASOV;BRASOV;16589264;RCA;;4abf52f357499649a73f3d5c83a2c0cb
NULL;ASIGURAT;PJ;NULL;BIHOR;BURZUC;6531411;RCA;;80dd40b73b36dfc512e6d8dc6fd8bb58
NULL;ASIGURAT;PJ;NULL;OLT;IANCU JIANU;12223069;RCA;;8ab0b5a768b8e7fa024e1b1b00a892df
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;10430666;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 4;22973427;RCA;;e742894c93c3688a9ef96604adc2db83
NULL;ASIGURAT;PJ;NULL;CLUJ;TURDA;14628410;RCA;;a8c36664deacbf17e0782d4f1ae0150e
NULL;ASIGURAT;PJ;NULL;HUNEDOARA;DEVA;20358805;RCA;;6df02f92881ab2115cfcd568c160b7a1
NULL;ASIGURAT;PJ;NULL;ARGES;UDENI-ZAVOI;17388890;RCA;;ab4ac8bb35ddb2bf06df122ea8d2bc25
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 5;24647107;RCA;;8d67d22a2e2fa567c933701c97ba8acd
NULL;ASIGURAT;PJ;NULL;IALOMITA;CIOCHINA;4737313;RCA;;d61fcab0175e86c3f096efbb42cc2b39
NULL;ASIGURAT;PJ;NULL;GIURGIU;BOLINTIN-DEAL;11186763;RCA;;f1cbede6c74e92cfd887cf33cd9c66c0
NULL;ASIGURAT;PJ;NULL;PRAHOVA;MANESTI;21925952;RCA;;358302ec95edc612921e4cb084d53f21
NULL;ASIGURAT;PJ;NULL;ILFOV;COM CHIAJNA;15334372;RCA;;0dbdce67b0de322b955c34bc0e4df357
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;21166938;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;ASIGURAT;PJ;NULL;CARAS SEVERIN;RESITA;18221725;RCA;;d3b137eda335692cc91576724e0f6169
NULL;ASIGURAT;PJ;NULL;ALBA;ALBA IULIA;13476610;RCA;;4bb743e51eb1f1abe52fbc323ecda83b
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;27404017;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;BACAU;BACAU;25313930;RCA;;66a4e5bec4ddf8b7de1da57b353c17f8
NULL;ASIGURAT;PJ;NULL;ARGES;BASCOV;9435061;RCA;;f2cd4b0f9a40c130e77ce6454c9614ae
NULL;ASIGURAT;PJ;NULL;SATU MARE;SATU MARE;15771588;RCA;;a1c42bef2a369f6b1b933d8566b2eebf
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;21813238;RCA;;ec06677fd1edacebc0703c81521871bb
NULL;ASIGURAT;PJ;NULL;VRANCEA;FOCSANI;18640542;RCA;;7da7d8375f27b8adb30a1b4d73197778
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;14082855;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;201916160;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;25918683;RCA;;92ea7b12061a7563834bf43e4878b204
NULL;ASIGURAT;PJ;NULL;ILFOV;1 DECEMBRIE;6698324;RCA;;c91f8028c8ccbb32f6e1ac880ff71355
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 5;10565139;RCA;;19d14a892ad10dc7afe8e1e91eacbd2e
NULL;ASIGURAT;PJ;NULL;HUNEDOARA;BEJAN-TARNAVITA;23109021;RCA;;6004793361f15b7486455ea40a422d13
NULL;ASIGURAT;PJ;NULL;DOLJ;CRAIOVA;14732998;RCA;;863be18d0b6c1a5bc79f4399f56a3511
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 4;20514657;RCA;;e742894c93c3688a9ef96604adc2db83
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;202626870;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;CLUJ;LUNA DE SUS, COM. FLORESTI;26693343;RCA;;275dd0bc54e5a8f8fdfe0edc215ee7dc
NULL;ASIGURAT;PJ;NULL;SIBIU;DUMBRAVENI;17513941;RCA;;dfc100278272eada06d4fa93ea79eb92
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;13164059;RCA;;3d648c06c24f1adae407e52cc653b6a9
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI ;4892617;RCA;;92fc7ebeb49761f9b539fc533c96422c
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;11513735;RCA;;72a4016d553a741ed9b87818d5199ad7
NULL;ASIGURAT;PJ;NULL;CLUJ;APAHIDA;8435959;RCA;;018db3b65ae93cddaf3dffaf234c4539
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;15404962;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;SATU MARE;SATU MARE;21285693;RCA;;7f80f3e40f8ea50c1a48782d99d96d4d
NULL;ASIGURAT;PJ;NULL;MURES;TARGU MURES;18337087;RCA;;7ee2e76273ec9a8b84e49ee1cdb948ed
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;13595369;RCA;;8d67d22a2e2fa567c933701c97ba8acd
NULL;ASIGURAT;PJ;NULL;BIHOR;BORS;27481378;RCA;;e2108b460cce79d7c3609c3457899f45
NULL;ASIGURAT;PJ;NULL;ILFOV;CHIAJNA;25400619;RCA;;7d7f634e15fb9581cd29d3ee9b801899
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;22566219;RCA;;4e188c2c96b414d1d62e69e203082940
NULL;ASIGURAT;PJ;NULL;BIHOR;BORS;15852272;RCA;;f593d225f20d2d0331217ea5bb44feeb
NULL;ASIGURAT;PJ;NULL;ARGES;BASCOV;18735105;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;ASIGURAT;PJ;NULL;BRASOV;BRASOV;202002668;RCA;;710baae0cd6f87255bee5feaeb588e60
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;26065684;RCA;;92ea7b12061a7563834bf43e4878b204
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTORUL 1;16791382;RCA;;d3000b5ce6765334eac2e39a4e4fd3c1
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;10665170;RCA;;045df73c64e6b5f132bdd6f82f1e28f1
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;23283859;RCA;;77daeb464ed282f9aab82a99ecb292eb
NULL;ASIGURAT;PJ;NULL;MARAMURES;TARGU LAPUS;14843532;RCA;;bf8c95c7d52b0f6754ed672e087f2acc
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;20626865;RCA;;238c8aeeb58aa849474840e23a231ae3
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;202886654;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 3;17549986;RCA;;019348f1ecdafe848eb1b3d0937ce88c
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;13246498;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;BRASOV;SIMON;24970795;RCA;;7996545338bf5c43528a38807c07186e
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;11685754;RCA;;238c8aeeb58aa849474840e23a231ae3
NULL;ASIGURAT;PJ;NULL;CONSTANTA;CONSTANTA;24033898;RCA;;06fa4e28d4cbd7cd0fc67463cb0a07d0
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;8668353;RCA;;019348f1ecdafe848eb1b3d0937ce88c
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;22101106;RCA;;238c8aeeb58aa849474840e23a231ae3
NULL;ASIGURAT;PJ;NULL;SUCEAVA;FRATAUTII VECHI;15471488;RCA;;116bc61fba0661c31fde100fed6d7812
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;21378218;RCA;;c456fd99284aa4b9192b1e0d494371c6
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;18381856;RCA;;1ab3afd29d7935969f957b45971e710a
NULL;ASIGURAT;PJ;NULL;SIBIU;MEDIAS;13767148;RCA;;6a812995a25b22efe38ad63ee5d73220
NULL;ASIGURAT;PJ;NULL;GORJ;TG JIU;27578659;RCA;;3a4cc4ba311a18d013e1d769c5ae6c53
NULL;ASIGURAT;PJ;NULL;MARAMURES;BAIA MARE;5952438;RCA;;43052b091867aaf60b12045074d5cb30
NULL;ASIGURAT;PJ;NULL;BUZAU;PARSCOV;9896775;RCA;;98b1596238d00de90971ddf30bbad14a
NULL;ASIGURAT;PJ;NULL;PRAHOVA;CIORANII DE JOS;15941691;RCA;;6935814049113ee00f61cbb5cbef4abd
NULL;ASIGURAT;PJ;NULL;TIMIS;GIROC;14352200;RCA;;7081fc312cccbabab3caf038357519d5
NULL;ASIGURAT;PJ;NULL;BRASOV;BRASOV;202128170;RCA;;4bf576b8b6cb486e3471585c8864c2d0
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;23353144;RCA;;92ea7b12061a7563834bf43e4878b204
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;15030231;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;ARGES;CUCA;203007259;RCA;;c09cb1345aa1bc43b3b3a0840087496d
NULL;ASIGURAT;PJ;NULL;IASI;SCULENI;17757114;RCA;;59f59f99ce49b2632f17d09c66764fb0
NULL;ASIGURAT;PJ;NULL;BOTOSANI;BOTOSANI;13255840;RCA;;30193e01accbd371097e5d5911da7423
NULL;ASIGURAT;PJ;NULL;SUCEAVA;FRATAUTII VECHI;27075122;RCA;;116bc61fba0661c31fde100fed6d7812
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;25068914;RCA;;1d0c787b39e494aec6c46f0b5fa35f90
NULL;ASIGURAT;PJ;NULL;ALBA;SEBES;5168744;RCA;;b315b1947f7386d007d700b556e516d8
NULL;ASIGURAT;PJ;NULL;TIMIS;CHISODA;24140876;RCA;;1ddbd1bbef37e853826d5d86e9c7b251
NULL;ASIGURAT;PJ;NULL;ILFOV;MAGURELE;8864416;RCA;;836764c059e575417585b182d5f2c5a7
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;22190825;RCA;;f2a73d80be7bf0859752c0eec5276079
NULL;ASIGURAT;PJ;NULL;BISTRITA NASAUD;BISTRITA;15533067;RCA;;c5bba3af3babfea63443811bd3a6c43c
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;21482276;RCA;;c88eeb11efbedf7b4d90f24e0c4d7c93
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;18551868;RCA;;3f8a61279be6deb193dd77fdadf37ea6
NULL;ASIGURAT;PJ;NULL;GORJ;NOVACI;13860538;RCA;;fd1087abb3c34ae73156eac174f19742
NULL;ASIGURAT;PJ;NULL;TIMIS;CHISODA;25575922;RCA;;c0e8c534c4c34e8b1934593cbd12cb69
NULL;ASIGURAT;PJ;NULL;PRAHOVA;PLOIESTI;6140283;RCA;;f7770568d4fedd0c43029130b953d303
NULL;ASIGURAT;PJ;NULL;DAMBOVITA;GURA SUTII;12036762;RCA;;201491637d0087669ef44897ab6a07c8
NULL;ASIGURAT;PJ;NULL;DOLJ;CRAIOVA;10147930;RCA;;ac50cb7948978b9b039a6f6da1c83baa
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;22812062;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;MARAMURES;BAIA MARE;16076634;RCA;;7d93f74afa1a25589dc040c7ec77b2a6
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;14463157;RCA;;d3000b5ce6765334eac2e39a4e4fd3c1
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;19992220;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;202240511;RCA;;63cfb779383da62fb2a542f7982f85a4
NULL;ASIGURAT;PJ;NULL;CLUJ;APAHIDA;26267593;RCA;;b0ff09d1022e43e1d9c67099b2b15e20
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ;24425122;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;23475896;RCA;;d563b1b24c0ee512c074e0d5ca697e60
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;15127172;RCA;;6df95e8810875720151a0fed0ccf67db
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;17884850;RCA;;79ee638db026605b75ba914640229a47
NULL;ASIGURAT;PJ;NULL;ARGES;BASCOV;13323224;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;ASIGURAT;PJ;NULL;NEAMT;PIATRA NEAMT;27165638;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;ARAD;VLADIMIRESCU;25131183;RCA;;6fcd55622f39389a1b0a954f4fc02e1a
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 6;5242623;RCA;;b9717b057ff7b7226f0822524a77c1fa
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;24246389;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;MARAMURES;SIGHETU MARMATIEI;9051404;RCA;;2a8255ba58f7aff85b41ecf6a11e3b71
NULL;ASIGURAT;PJ;NULL;BACAU;BACAU;22285496;RCA;;50ed4d5dde0d538b32efa1903dcc166c
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;15604035;RCA;;63cfb779383da62fb2a542f7982f85a4
NULL;ASIGURAT;PJ;NULL;ARGES;MARACINENI;21595314;RCA;;0e1cf22eb03f2382c1fe02fbd2bca42d
NULL;ASIGURAT;PJ;NULL;DOLJ;CRAIOVA;19237685;RCA;;5ecea20e7aef3db9b78beefa069d76c3
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ NAPOCA;18622026;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;201680976;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;ALBA;OCNA MURES;25653177;RCA;;6ba60796485b0b58f1e4e2c6345ced4a
NULL;ASIGURAT;PJ;NULL;BRASOV;BRASOV;6307461;RCA;;3de119b8fa5451938335859debca454f
NULL;ASIGURAT;PJ;NULL;SIBIU;DUMBRAVENI;12072670;RCA;;dfc100278272eada06d4fa93ea79eb92
NULL;ASIGURAT;PJ;NULL;MARAMURES;BAIA MARE;10351650;RCA;;edaf7661747e50586cbdacaae6ac89a6
NULL;ASIGURAT;PJ;NULL;CLUJ;DEJ;15634662;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;21621640;RCA;;a3fd5d30da779fbed987c20d36a8ec34
NULL;ASIGURAT;PJ;NULL;ARGES;CUCA;19293297;RCA;;c09cb1345aa1bc43b3b3a0840087496d
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ NAPOCA;18622544;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;SUCEAVA;STROIESTI;13962433;RCA;;49e9bd053092be6bf51476e6ff35f7bc
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;201697584;RCA;;8d67d22a2e2fa567c933701c97ba8acd
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ NAPOCA;25727837;RCA;;01a53a34824b20b505bd5b3973b95bc0
NULL;ASIGURAT;PJ;NULL;SIBIU;DUMBRAVENI;12072682;RCA;;dfc100278272eada06d4fa93ea79eb92
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;10367874;RCA;;ad7d694d6d880ee5eb072fffb2b8049c
NULL;ASIGURAT;PJ;NULL;ILFOV;OTOPENI;20238754;RCA;;7f0c32102fde32a64963003bbb7190c7
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;202418183;RCA;;1d0c787b39e494aec6c46f0b5fa35f90
NULL;ASIGURAT;PJ;NULL;ARGES;BRADU;26500543;RCA;;f1c91663eafec627211dd512c3737aeb
NULL;ASIGURAT;PJ;NULL;IASI;GORBAN;17313652;RCA;;3a589b0146225681443634ce386c3e70
NULL;ASIGURAT;PJ;NULL;ARGES;BASCOV;13070158;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;8052320;RCA;;77daeb464ed282f9aab82a99ecb292eb
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;15281903;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;18138243;RCA;;aaeefc5e43fe1fb604f4bde495f8b76b
NULL;ASIGURAT;PJ;NULL;GORJ;NOVACI;13362062;RCA;;881660874a9fd2f21532002c78d34dc8
NULL;ASIGURAT;PJ;NULL;CONSTANTA;CONSTANTA;25246181;RCA;;e3e25776be7940273248e022dfcd5c76
NULL;ASIGURAT;PJ;NULL;MEHEDINTI;DROBETA-TURNU SEVERIN;9336146;RCA;;124cbfbdb6792e4a66341378554c4b18
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;22364774;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;15705062;RCA;;df38964c056c310852733e5f9204ee92
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;21716475;RCA;;0427377dc65d8a49e2e2f43a001620e2
NULL;ASIGURAT;PJ;NULL;TIMIS;REMETEA MARE;19337658;RCA;;1855ffd5030f34fc5772872dd995bbc4
